19580714,73.9
19580715,76.7
19580716,79.1
19580717,80.1
19580718,76.5
19580719,79.6
19580720,79.5
19580721,74.1
19580722,79.5
19580723,82
19580724,79.3
19580725,76.6
19580726,79.1
19580727,80.8
19580728,81.1
19580729,82.7
19580730,81
19580731,83.7
19580801,83.2
19580802,77.5
19580803,75.6
19580804,73.4
19580805,74.6
19580806,75.9
19580807,77.3
19580808,81.4
19580809,80.2
19580810,81.1
19580811,79.6
19580812,78.4
19580813,76.7
19580814,77.4
19580815,79.9
19580816,75.6
19580817,74.7
19580818,74.3
19580819,74.2
19580820,75.7
19580821,77.8
19580822,79.9
19580823,76.2
19580824,74.5
19580825,74.9
19580826,68.1
19580827,68.4
19580828,67
19580829,70.5
19580830,72.7
19580831,75.6
19580901,77.8
19580902,67.8
19580903,64.6
19580904,69.1
19580905,72.8
19580906,71.4
19580907,74.6
19580908,73.1
19580909,65
19580910,68.9
19580911,69.3
19580912,58.9
19580913,61.5
19580914,64.4
19580915,71.2
19580916,78.5
19580917,80.5
19580918,77.9
19580919,66.3
19580920,69.2
19580921,69.6
19580922,73.9
19580923,72.1
19580924,64.9
19580925,67.5
19580926,71.7
19580927,75.8
19580928,63.3
19580929,57.8
19580930,61.2
19581001,67.7
19581002,49.8
19581003,52.4
19581004,57.5
19581005,62.3
19581006,56.8
19581007,53.8
19581008,61.9
19581009,62.9
19581010,70.3
19581011,64.1
19581012,54.1
19581013,53.3
19581014,59.7
19581015,64.2
19581016,67
19581017,66.4
19581018,63.9
19581019,59.7
19581020,55.4
19581021,54.1
19581022,59.2
19581023,64.9
19581024,62.2
19581025,57.5
19581026,52.8
19581027,50.1
19581028,48.7
19581029,50
19581030,50.5
19581031,49.7
19581101,52.2
19581102,51.6
19581103,50.4
19581104,48.5
19581105,55.4
19581106,58.4
19581107,54.4
19581108,48
19581109,54.4
19581110,53.3
19581111,44.8
19581112,52.6
19581113,59.5
19581114,62.7
19581115,65.9
19581116,70.9
19581117,61.7
19581118,64.5
19581119,64.5
19581120,49.3
19581121,51
19581122,49.2
19581123,49.7
19581124,60.6
19581125,53.9
19581126,49.1
19581127,45.2
19581128,44.1
19581129,42.1
19581130,34.5
19581201,30
19581202,41.3
19581203,45.4
19581204,50.2
19581205,52.9
19581206,42.5
19581207,31.2
19581208,31.3
19581209,34.9
19581210,33.6
19581211,25.5
19581212,21.8
19581213,24.5
19581214,26.6
19581215,23
19581216,22.4
19581217,34.4
19581218,37.6
19581219,36.1
19581220,44.8
19581221,32.3
19581222,35.9
19581223,46.1
19581224,52.1
19581225,34.5
19581226,28.1
19581227,32.9
19581228,48.8
19581229,48.3
19581230,52.2
19581231,41.8
19590101,38.8
19590102,43.6
19590103,43
19590104,44.1
19590105,23.8
19590106,22.1
19590107,34.4
19590108,40.8
19590109,27.3
19590110,23.7
19590111,28.6
19590112,32.9
19590113,44.8
19590114,43.4
19590115,54.5
19590116,46.2
19590117,20.1
19590118,20.9
19590119,29.7
19590120,47.3
19590121,60.3
19590122,54.9
19590123,34.1
19590124,37.5
19590125,48.4
19590126,49.2
19590127,45.4
19590128,39.4
19590129,42.2
19590130,49.9
19590131,48.5
19590201,37.4
19590202,29.9
19590203,29.6
19590204,36.9
19590205,47.3
19590206,41.9
19590207,35.3
19590208,48.8
19590209,47.5
19590210,55.9
19590211,59.7
19590212,38.9
19590213,48.5
19590214,57.8
19590215,61.3
19590216,43.9
19590217,51.1
19590218,53
19590219,36.1
19590220,26.5
19590221,28.9
19590222,42.7
19590223,51
19590224,52.3
19590225,39
19590226,43.8
19590227,45.9
19590228,45
19590301,50.4
19590302,43.7
19590303,43.9
19590304,44.6
19590305,44.9
19590306,59
19590307,46.3
19590308,41.1
19590309,45.5
19590310,49.5
